created,sentiment.compound,sentiment.neg,sentiment.neu,sentiment.pos,tweet_text,user
2018-06-24 22:27:16,-0.4215,0.189,0.811,0.0,Walgreens pharmacist allegedly denies Arizona woman miscarriage medicine over his personal beliefs https://t.co/Hm7dAOAhRD,FoxNews
2018-06-24 22:14:51,-0.2263,0.112,0.888,0.0,Thousands across the country are participating in protests to keep families together at the border.… https://t.co/HstaHpm5uA,FoxNews
2018-06-24 22:11:42,0.0,0.0,1.0,0.0,President @realDonaldTrump's administration has provided an update on efforts to reunite separated migrant children… https://t.co/2iLMvymJjW,FoxNews
2018-06-24 22:05:00,-0.2023,0.186,0.67,0.144,"Almost 16,000 US service members have died since 2006, mostly in the United States https://t.co/wAbbAdrNmH",FoxNews
2018-06-24 21:58:00,0.0,0.0,1.0,0.0,"Turkish President Erdogan claims victory, expanded powers in dual elections https://t.co/eyzJYzbWhf",FoxNews
2018-06-24 21:49:51,-0.6486,0.249,0.751,0.0,"Scientist shot dead in front of daughters, 2 and 4, during California camping trip https://t.co/4OqPHYkfUA",FoxNews
2018-06-24 21:33:56,-0.8225,0.369,0.631,0.0,Roseanne Barr breaks down in first interview since ABC fired her over racist tweet https://t.co/wumKDZWLsV,FoxNews
2018-06-24 21:32:25,0.0,0.0,1.0,0.0,Longtime Fox News contributor Charles Krauthammer was laid to rest Sunday in Maryland. https://t.co/eaJpvU4Urm https://t.co/KaoFqefEpR,FoxNews
2018-06-24 21:24:00,0.0,0.0,1.0,0.0,OPINION: Red Hen teaches Sarah Huckabee Sanders that Virginia is for PC bullies (not for lovers) https://t.co/WKm2nQfVS5,FoxNews
2018-06-24 21:08:42,-0.2732,0.257,0.601,0.142,"Teen on @AlaskaAir flight helps blind and deaf passenger traveling alone, goes viral https://t.co/cP9FTtmQCQ",FoxNews
2018-06-24 21:01:01,0.6124,0.0,0.773,0.227,"RT @FoxNewsResearch: Social Security Disability Benefits:

•May: 8.63M recipients
→ Peak: 8.96M in Sep 2014

•2017: Fewer than 1.5M applica…",FoxNews
2018-06-24 20:54:17,0.0,0.0,1.0,0.0,.@RepGoodlatte suggests there is some DOJ resistance to transparency over the Russia probe. @Garrett_FoxNews has th… https://t.co/kEkJQ0Ving,FoxNews
2018-06-24 20:43:56,0.4019,0.0,0.87,0.13,".@JoePerticone: ""A 'red wave' is probably just [@POTUS] trying to talk up his own party and their accomplishments.""… https://t.co/qEeRJjesU9",FoxNews
2018-06-24 20:40:12,0.0,0.0,1.0,0.0,"The @BlueAngels took to the skies at the Vectren Dayton Air Show in Vandalia, Ohio. #ProudAmerican https://t.co/wS2FlZZI2o",FoxNews
2018-06-24 20:32:25,-0.34,0.124,0.876,0.0,Glenn Beck walks out of tense CNN interview after Brian Stelter asks why his company was 'imploding' https://t.co/bpsbZ5MYwJ,FoxNews
2018-06-24 20:28:11,0.6361,0.0,0.766,0.234,".@RepDonBacon: ""I think it's really important that we keep the nuclear family together to respect the family. Howev… https://t.co/u3uB70Q6ie",FoxNews
2018-06-24 20:26:40,0.3818,0.0,0.867,0.133,The @DHSgov has established a process to ensure families separated at the border can reunite. @ellisonbarber has th… https://t.co/a0HwaLPH7i,FoxNews
2018-06-24 20:17:23,0.4019,0.0,0.87,0.13,"Earlier, @SenSchumer called on the Trump administration to appoint a Czar to help reunite the children that were se… https://t.co/ABVGq5n8AM",FoxNews
2018-06-24 20:08:15,0.0,0.0,1.0,0.0,"The government is working to reunite more than 2,000 migrant children with their parents. Jeff Paul has the story.… https://t.co/sEf41NoSDC",FoxNews
2018-06-24 20:00:04,-0.5106,0.318,0.543,0.14,OPINION: Here's how to solve the immigration crisis  https://t.co/1G6C9nCJ1T,FoxNews
2018-06-24 19:51:41,-0.3804,0.126,0.874,0.0,".@RealCandaceO on Trump staffers facing backlash: ""What this tells me is that the Left has absolutely lost control.… https://t.co/K1auGmGNgJ",FoxNews
2018-06-24 19:44:24,-0.8316,0.281,0.719,0.0,"RT @FoxNewsResearch: US War in Afghanistan:
•Began October 7, 2001
•Longest war in US history 
•Current troop level: ~15,000
→ 3,000 more t…",FoxNews
2018-06-24 19:41:54,0.0,0.0,1.0,0.0,".@POTUS: ""I don't believe any administration, any president, has come even close to doing what we've done in the fi… https://t.co/ULkJfAYjeb",FoxNews
2018-06-24 19:35:34,-0.5106,0.136,0.864,0.0,"John Murphy on retaliatory tariffs: ""The pain that it is going to inflict is going to be noticeable I think at a ne… https://t.co/XzPEzHIXiC",FoxNews
2018-06-24 19:35:12,0.3182,0.0,0.85,0.15,Border Patrol Union VP: Dem's Immigration Claims Couldn't Be 'Farther from the Truth' https://t.co/cS1FHWEQyq,FoxNews
2018-06-24 19:28:01,0.0,0.0,1.0,0.0,Turkey President Erdogan holds big lead in elections https://t.co/aPLImPT4MB,FoxNews
2018-06-24 19:24:03,0.0,0.0,1.0,0.0,RT @EricShawnTV: When will all the children be reunited with their parents? Can Congressional action speed up the process? I anchor at 4 pm…,FoxNews
2018-06-24 19:22:00,0.0,0.0,1.0,0.0,"Fox News presents the moving story of Dr. Krauthammer’s life: ""Charles Krauthammer: His Words"" – Tonight at 8p ET. https://t.co/pkjP9iQU1I",FoxNews
2018-06-24 19:15:18,-0.34,0.124,0.876,0.0,"Jason Riley: ""The [Supreme Court] sort of let Congress off the hook...Congress had avoided fixing this problem...be… https://t.co/P7KAwHFnaf",FoxNews
2018-06-24 19:13:09,0.0,0.0,1.0,0.0,Red Hen eateries feel the heat after Sarah Sanders booted from Virginia restaurant with same name https://t.co/F5s1VameWM,FoxNews
2018-06-24 19:03:00,-0.3818,0.167,0.833,0.0,Michael Rapaport restrained American Airlines passenger who tried to open emergency door mid-flight https://t.co/Xmy8TUvb5y,FoxNews
2018-06-24 19:02:15,0.6597,0.0,0.748,0.252,".@RichLowry remembers longtime Fox News contributor Charles Krauthammer: ""He was one of the great defenders of our… https://t.co/UCleig9Mnq",FoxNews
2018-06-24 18:57:01,0.0,0.0,1.0,0.0,FBI sends classified letter to House GOP on use of informants in Trump campaign https://t.co/o7KbSv0K3g,FoxNews
2018-06-24 18:53:00,0.5574,0.0,0.705,0.295,McMaster hoping @realDonaldTrump visit will buoy his chances in South Carolina runoff https://t.co/D3IjjQOPvN,FoxNews
2018-06-24 18:44:46,0.0,0.0,1.0,0.0,Statue of Toys 'R' Us mascot Geoffrey the Giraffe heading to children's hospital https://t.co/HGfHl3Nly3,FoxNews
2018-06-24 18:35:28,-0.6249,0.17,0.83,0.0,"Former DHS Sec. Jeh Johnson: ""We have an underlying humanitarian crisis on our southern border that we must deal wi… https://t.co/I8HAQQ0PE0",FoxNews
2018-06-24 18:24:55,0.7096,0.0,0.763,0.237,".@RepMcCaul: ""I am the eternal optimist and I do think there are 218 Republicans that agree with the four pillars o… https://t.co/gjvnNAefxt",FoxNews
2018-06-24 18:23:42,0.0,0.0,1.0,0.0,".@RepMcCaul: ""The fact is, every Democrat voted against a very [I think] rational DACA fix."" #FoxNewsSunday… https://t.co/yauRB0mBrf",FoxNews
2018-06-24 18:21:19,0.128,0.0,0.923,0.077,".@RepMcCaul: ""Congress needs to act to close the legal loopholes that incentivize the coyotes to bring these childr… https://t.co/P7TyL5TUpY",FoxNews
2018-06-24 18:18:56,0.3612,0.0,0.828,0.172,'Sounds Like Donald Trump': Kaltbaum Calls Out Obama's Immigration Views from 2005 https://t.co/wsisiTkgyB,FoxNews
2018-06-24 18:09:52,0.0,0.0,1.0,0.0,House immigration reform bill. #FoxNewsSunday https://t.co/lgpmmPplyD,FoxNews
2018-06-24 17:57:49,-0.4019,0.153,0.847,0.0,Dollywood sued for $2 million by mom who injured spinal cord on water park ride https://t.co/I4Tma6JOgM,FoxNews
2018-06-24 17:51:26,-0.743,0.474,0.526,0.0,Explosion destroys building in Germany; 25 injured https://t.co/08i6GJOFhu https://t.co/FCdRMG5Di5,FoxNews
2018-06-24 17:43:52,0.0,0.0,1.0,0.0,Red Hen eateries feel the heat after Sarah Sanders booted from Virginia restaurant with same name https://t.co/mCv5f61m8t,FoxNews
2018-06-24 17:32:40,0.2732,0.0,0.851,0.149,"Sarah Sanders booted so restaurant could uphold 'certain standards,' co-owner says: report https://t.co/AAw9zwQ2R4",FoxNews
2018-06-24 17:31:44,-0.3182,0.113,0.887,0.0,"RT @EricShawnTV: I anchor @FoxNews at 4pm EDT with @ArthelNeville: FBI official Peter Strozk's anti @POTUS @realDonaldTrump texts are ""deva…",FoxNews
2018-06-24 17:27:04,0.0,0.0,1.0,0.0,.@MichelleObama says her memoir is a 're-humanization' effort https://t.co/cjEWqcubKU,FoxNews
2018-06-24 17:22:57,0.0,0.0,1.0,0.0,"Fox News presents the moving story of Dr. Krauthammer’s life: ""Charles Krauthammer: His Words"" – Tonight at 8p ET. https://t.co/1erdyE7aQo",FoxNews
2018-06-24 17:12:14,0.4404,0.0,0.698,0.302,.@RepRussell: “Let’s fix legal immigration and let’s secure our border.” https://t.co/HjIAHIta4Z,FoxNews
2018-06-24 17:02:16,0.0,0.0,1.0,0.0,Charles Krauthammer laid to rest today https://t.co/RU8AZ45fpd,FoxNews
2018-06-24 16:46:59,0.296,0.186,0.515,0.299,'Free like a bird': Saudi women start driving as longstanding ban ends https://t.co/HeD1vbhKjI https://t.co/yWBKEingiS,FoxNews
2018-06-24 16:33:00,0.1139,0.0,0.893,0.107,"TONIGHT: Don't miss @TheRealJohnHCox, @HeyTammyBruce, @TezlynFigaro, and Shelby Steele from @HooverInst on… https://t.co/CtofPiZDub",FoxNews
2018-06-24 16:23:00,0.7557,0.0,0.695,0.305,"‘Despair and Hope in America: Fox News Investigates’ – Don't miss part three of this special series on ‘Fox Report,… https://t.co/9fS86JrGLn",FoxNews
2018-06-24 16:21:49,0.0,0.0,1.0,0.0,".@RepArrington: “We need to keep the families together, that’s why Congress has to act. The president is doing what… https://t.co/7Kn0aM5XPO",FoxNews
2018-06-24 16:18:13,-0.4767,0.22,0.78,0.0,".@RepArrington: “Ultimately, it’s on Congress to fix our broken immigration process.” https://t.co/J65tCzLdBO",FoxNews
2018-06-24 16:16:22,-0.4939,0.412,0.588,0.0,Thousands protest amid immigration confusion; @Jeff_Journalist reports https://t.co/QPpugxRGmh,FoxNews
2018-06-24 16:09:42,0.8192,0.07,0.622,0.309,BEAUTIFUL: A mother is brought to tears of joy when her one-year-old daughter reacts to hearing sound for the first… https://t.co/dxcKIYlpnY,FoxNews
2018-06-24 16:04:55,0.0,0.0,1.0,0.0,.@HowardKurtz on the legacy of Charles Krauthammer https://t.co/Q6UvwAgj6V,FoxNews
2018-06-24 15:46:29,-0.802,0.375,0.625,0.0,US Navy IDs pilot killed in crash at New Mexico Air Force base https://t.co/R9MVCOsbIc,FoxNews
2018-06-24 15:41:31,-0.6705,0.273,0.727,0.0,New video shows woman trying to resist YouTube stunt that killed boyfriend https://t.co/keSpcaNu0T,FoxNews
2018-06-24 15:22:00,0.0,0.0,1.0,0.0,"Fox News presents the moving story of Dr. Krauthammer’s life: ""Charles Krauthammer: His Words"" – Tonight at 8p ET. https://t.co/IKYWaHI0wV",FoxNews
2018-06-24 15:13:48,-0.3182,0.168,0.733,0.099,"Veteran's small business is gifted $15,000 worth of lawn equipment after his gear is stolen https://t.co/xwWUPZrH91",FoxNews
2018-06-24 15:08:00,0.296,0.0,0.896,0.104,"Rabbi Evan Moffic: “If we can’t share a meal together, if we can’t take a picture together and break bread together… https://t.co/qlh8sJhlL7",FoxNews
2018-06-24 15:02:00,-0.25,0.25,0.75,0.0,Report: North Korea Erasing Anti-U.S. Propaganda https://t.co/4lcyis6cKq,FoxNews
2018-06-24 14:56:10,0.7506,0.0,0.584,0.416,U.S. Army Honors Country Music Singer With Civilian Service Medal https://t.co/vbzDjadNA8,FoxNews
2018-06-24 14:45:50,0.2686,0.146,0.595,0.259,McCaul optimistic immigration bill will pass House despite Trump's lament about 'wasting time' https://t.co/0x7tqjg2sF,FoxNews
2018-06-24 14:42:09,-0.3919,0.128,0.872,0.0,.@RepPeteKing: “I am totally opposed to sanctuary cities but under Bob Goodlatte’s bill it would’ve cut off funding… https://t.co/sKdUrD2RHj,FoxNews
2018-06-24 14:38:34,0.0,0.0,1.0,0.0,".@RepGoodlatte: “People are figuring out the loopholes, we’ve got to close those.” #SundayFutures @MariaBartiromo https://t.co/VLu7HuyJTl",FoxNews
2018-06-24 14:38:00,-0.2244,0.106,0.894,0.0,TONIGHT: Don’t miss “Fox Report with Jon Scott” at 6p ET on Fox News Channel! @JonScottFNC https://t.co/5CDPopdFQ1,FoxNews
2018-06-24 14:32:16,0.2144,0.0,0.902,0.098,".@RepGoodlatte: “There have been questions raised about the special counsel, but I have always said that they shoul… https://t.co/Mwnie27QTv",FoxNews
2018-06-24 14:15:05,0.0,0.0,1.0,0.0,Woman dubbed '#PermitPatty' appears to call cops on 8-year-old girl selling water in viral video https://t.co/w6H6DSnu3K,FoxNews
2018-06-24 14:10:00,-0.3867,0.143,0.79,0.067,"TONIGHT: Don't miss ""Life, Liberty, &amp; Levin"" with @marklevinshow - Tune in at 10p ET on Fox News Channel! https://t.co/Z3yYi0I1kG",FoxNews
2018-06-24 14:09:16,0.5106,0.0,0.752,0.248,Maldives resorts fed up with Instagram models requesting free stays https://t.co/6fomUHtcTe,FoxNews
2018-06-24 14:05:44,0.0,0.0,1.0,0.0,Eggo waffle sales are dwindling during ‘Stranger Things’ hiatus https://t.co/MOvQzml5bL,FoxNews
2018-06-24 13:52:35,0.1796,0.103,0.718,0.179,"RT @FoxNewsSunday: .@RepMcCaul suggests ""zero tolerance"" policy may be revisited: ""It’s very unclear how this executive order's playing out…",FoxNews
2018-06-24 13:45:57,0.5106,0.0,0.645,0.355,U.S. Army Honors Country Star @cmorganmusic https://t.co/SCEJioC8Ri,FoxNews
2018-06-24 13:41:07,0.0,0.0,1.0,0.0,Michelle Obama says her memoir is a 're-humanization' effort https://t.co/cjEWqcubKU,FoxNews
2018-06-24 13:28:31,0.4019,0.0,0.787,0.213,RT @FoxBusiness: Sam Adams teams to support veteran-owned small businesses https://t.co/WAccGlFt2c,FoxNews
2018-06-24 13:16:12,0.0,0.0,1.0,0.0,Charles Krauthammer to be laid to rest today https://t.co/xCL2PcxoFn https://t.co/qQ6o1fRAIM,FoxNews
2018-06-24 13:14:39,0.2023,0.155,0.634,0.211,'Fixer Upper' stars Chip and Joanna Gaines welcome baby No. 5 https://t.co/J3Qef9MBrA,FoxNews
2018-06-24 12:54:03,-0.25,0.095,0.905,0.0,"Michael Malice: “I think if they are starting to take down anti-U.S. propaganda, this would be a major step towards… https://t.co/hlsi6wZeTX",FoxNews
2018-06-24 12:47:22,0.296,0.0,0.896,0.104,"Rabbi Evan Moffic: “If we can’t share a meal together, if we can’t take a picture together and break bread together… https://t.co/Wq7PUhdZB5",FoxNews
2018-06-24 12:43:47,0.296,0.196,0.489,0.315,'Free like a bird': Saudi women start driving as longstanding ban ends https://t.co/HeD1vbhKjI,FoxNews
2018-06-24 12:33:04,-0.4767,0.22,0.78,0.0,Priest suspended after viral video shows him slapping baby during baptism https://t.co/m2Dvr3GP0w,FoxNews
2018-06-24 12:23:00,0.7557,0.0,0.695,0.305,"‘Despair and Hope in America: Fox News Investigates’ – Don't miss part three of this special series on ‘Fox Report,… https://t.co/2Pg8SxPlsp",FoxNews
2018-06-24 12:19:30,0.2732,0.0,0.851,0.149,"Sarah Sanders booted so restaurant could uphold 'certain standards,' co-owner says: report https://t.co/AAw9zwQ2R4",FoxNews
2018-06-24 11:58:26,-0.8271,0.42,0.483,0.097,Cop killer who murdered New York police officer in 1973 granted parole https://t.co/sXmCUKqko1,FoxNews
2018-06-24 11:49:13,0.0,0.0,1.0,0.0,Alligator goes for a swim at Florida beach https://t.co/v764I8DRNP,FoxNews
2018-06-24 11:37:00,0.0191,0.073,0.85,0.077,TODAY: Don't miss @RepMcCaul's exclusive interview on @FoxNewsSunday. Check your local listings and tune in to Fox… https://t.co/K9zumNTkf9,FoxNews
2018-06-24 11:36:42,-0.3182,0.168,0.733,0.099,"Veteran's small business is gifted $15,000 worth of lawn equipment after his gear is stolen https://t.co/xwWUPZa6ht",FoxNews
2018-06-24 11:29:46,-0.743,0.512,0.488,0.0,Explosion destroys building in Germany; 25 injured https://t.co/08i6GJOFhu,FoxNews
2018-06-24 11:25:55,-0.5859,0.257,0.743,0.0,World's Ugliest Dog title goes to English bulldog named Zsa Zsa https://t.co/ULzFTGFgc1,FoxNews
2018-06-24 11:23:20,0.0,0.0,1.0,0.0,.@henrymcmaster: “We’re pulling for her. Katie… she’s a real fighter.” https://t.co/LF1KRUe30M https://t.co/SUVaFiqatJ,FoxNews
2018-06-24 23:06:36,0.6369,0.0,0.769,0.231,"This year’s list of the World’s 50 Best Restaurants was revealed in Bilbao, Spain https://t.co/ZNrTRU48cm",nytimes
2018-06-24 22:49:19,0.0,0.0,1.0,0.0,"“What country are you a citizen of?"" the Border Patrol agent asked a driver at a highway checkpoint in Maine https://t.co/JDvaeMfOxs",nytimes
2018-06-24 22:30:05,-0.5574,0.153,0.847,0.0,Scientists are wondering why an ozone-layer destroying gas is hanging in the air. Come along as we follow a trail o… https://t.co/avInLCtMht,nytimes
2018-06-24 22:15:06,-0.3818,0.209,0.663,0.128,Pakistan's Taliban appoints a new leader known for extortion and promoting violence against health workers https://t.co/onvYWg7BTz,nytimes
2018-06-24 22:08:28,0.802,0.114,0.466,0.419,Teenage Girl Helps a Blind and Deaf Passenger and Wins Praise for Doing ‘Something Beautiful’ https://t.co/4QcCZEYIFL,nytimes
2018-06-24 22:00:03,-0.4019,0.175,0.741,0.084,"“It seems like such a lonely life to be deaf and blind — to not be able to see and hear,” said Clara, 15, who helpe… https://t.co/14Zn0YmjeV",nytimes
2018-06-24 21:45:05,-0.5574,0.146,0.854,0.0,Saudi Arabia lifted its ban on women driving today. We heard from women there about how their lives are changing —… https://t.co/m0yeCMYX8H,nytimes
2018-06-24 21:31:07,0.0,0.0,1.0,0.0,"RT @nytvideo: For a while, President Recep Tayyip Erdogan was the face of modern Islam in Turkey — but over the past two years, he’s jailed…",nytimes
2018-06-24 21:30:16,0.0,0.0,1.0,0.0,Uber this week begins an appeal to reverse a decision by London’s regulators to revoke its operating license https://t.co/YahYDcc9Qd,nytimes
2018-06-24 21:25:41,0.2263,0.0,0.899,0.101,"Breaking News: Turkey’s president, Recep Tayyip Erdogan, claimed victory in an election that grants him sweeping ne… https://t.co/TymE6H35jo",nytimes
2018-06-24 21:15:06,0.6597,0.0,0.769,0.231,"Orkambi, a new drug to treat cystic fibrosis, costs $272,000 a year, but has been shown to only modestly help patie… https://t.co/YdNx9oLfwZ",nytimes
2018-06-24 21:00:19,0.0,0.0,1.0,0.0,Here are some ideas for what to cook this week https://t.co/F2Kl6fyULC,nytimes
2018-06-24 20:52:05,0.7269,0.0,0.766,0.234,"""The movement itself is every day of the year."" As people across the U.S. celebrate Pride, we asked readers what th… https://t.co/VX0elBds6x",nytimes
2018-06-24 20:45:05,-0.5267,0.196,0.714,0.089,The artist Prune Nourry created a 13-foot-tall cement sculpture of a female warrior as a tribute to breast cancer s… https://t.co/3tmplvdmxQ,nytimes
2018-06-24 20:42:31,0.0,0.0,1.0,0.0,President Recep Tayyip Erdogan of Turkey claimed victory on Sunday in the country’s presidential election https://t.co/cphmvvtfsv,nytimes
2018-06-24 20:30:07,-0.5423,0.189,0.811,0.0,“Catfish” will resume filming after an investigation into a sexual harassment allegation against the show’s co-host… https://t.co/UlbTtQjUab,nytimes
2018-06-24 20:15:05,0.0,0.0,1.0,0.0,"New Zealand's prime minister said her newborn daughter's middle name, Te Aroha, which means ""love"" in the Maori lan… https://t.co/GoEfKkvV3C",nytimes
2018-06-24 20:00:20,0.0,0.0,1.0,0.0,This tent city houses migrant children between 13 and 17. Reporters haven’t been allowed in — so we used aerial ima… https://t.co/wGaCcHQHuW,nytimes
2018-06-24 19:45:05,0.4215,0.0,0.877,0.123,"Parents of more than 2,300 children who were separated after their arrival in the United States now face lengthy bu… https://t.co/lG5HBTEssV",nytimes
2018-06-24 19:30:05,-0.5023,0.16,0.84,0.0,Dino-mite? Not quite. But “Jurassic World: Fallen Kingdom” arrived to a still-huge $150 million in ticket sales ove… https://t.co/JGqDeegAmm,nytimes
2018-06-24 19:15:01,0.7506,0.0,0.748,0.252,"In Opinion

Op-Ed contributor Sonia Nazario writes, ""Law and order can go hand in hand with humanity. It’s the Amer… https://t.co/ynUZpG2jvF",nytimes
2018-06-24 19:00:05,0.25,0.0,0.909,0.091,“We now have concrete evidence that Scott Pruitt offered to use taxpayer resources to do favors for the lobbyist wh… https://t.co/VzSsORzuKD,nytimes
2018-06-24 18:45:04,0.0,0.0,1.0,0.0,"President Recep Tayyip Erdogan was leading Sunday in early balloting for the presidency, with 55 percent of the vot… https://t.co/XWNUxmvIgR",nytimes
2018-06-24 18:30:08,0.2263,0.0,0.909,0.091,"As he eyes a 2020 presidential run, Bernie Sanders is gaining traction among Democrats for his ideas, but having tr… https://t.co/o3LJS62zDF",nytimes
2018-06-24 18:15:05,0.0,0.0,1.0,0.0,"“What country are you a citizen of?"" the Border Patrol agent asked a driver at a highway checkpoint in Maine https://t.co/6oVSbYD2zO",nytimes
2018-06-24 18:00:10,0.0,0.0,1.0,0.0,"As school shootings mount — more than 200 have occurred since the one in Newtown, Conn., in 2012 — educators face t… https://t.co/ogUTp7iLeB",nytimes
2018-06-24 17:45:05,0.0,0.0,1.0,0.0,"Everyone who ever spent even a few minutes with Obama, it seems, has written a book about it https://t.co/A4k099SlVk",nytimes
2018-06-24 17:30:17,0.3464,0.065,0.803,0.132,President Trump suggested sending people who “invade” the United States “back from where they came” without legal p… https://t.co/QB1pcQY9FX,nytimes
2018-06-24 17:15:03,0.2023,0.0,0.833,0.167,"Here are the week’s top stories, and a look ahead https://t.co/O9yP5DbHux",nytimes
2018-06-24 17:00:13,0.1901,0.0,0.911,0.089,"U.S. politicians talk a lot about the importance of families, but their policies don't match up to their words https://t.co/y9xW0GrzGr",nytimes
2018-06-24 16:45:10,0.296,0.107,0.738,0.156,"Colombia, a team many thought could win the Group H, will look to rebound after losing its opener to Japan https://t.co/F28DqKpOWx",nytimes
2018-06-24 16:30:12,0.0258,0.0,0.942,0.058,Tens of thousands of Britons opposed to the country’s withdrawal from the European Union marched through the street… https://t.co/lSR9QKbdcF,nytimes
2018-06-24 16:15:07,0.0,0.0,1.0,0.0,"Under President Trump, once stately medallions have gotten glitzier, and at least one featured a Trump property https://t.co/SiId7NtLU2",nytimes
2018-06-24 16:01:19,-0.1923,0.226,0.632,0.143,"RT @NYTStyles: Every day is so wonderful
Then suddenly 
It's hard to breathe
Now and then I get insecure 
From all the pain
I'm so ashamed…",nytimes
2018-06-24 16:00:04,-0.1531,0.074,0.926,0.0,"Prince William has kicked off a ""historic"" visit to the Middle East, with planned stops in Jordan, Israel and the P… https://t.co/Gpdq2TvOQ8",nytimes
2018-06-24 15:55:29,0.6705,0.141,0.575,0.284,"@NYTStyles You are beautiful
No matter what they say
Words can't bring you down
Oh no
You are beautiful
In every si… https://t.co/g75JRurQMj",nytimes
2018-06-24 15:45:06,0.0,0.0,1.0,0.0,"In Opinion

Op-Ed columnist @MaureenDowd writes, ""Donald and Ivanka are consumed with protecting their own brands.… https://t.co/K4qjgTQsmx",nytimes
2018-06-24 15:30:04,0.0,0.0,1.0,0.0,The federal government said it had reunited 522 migrant children who were separated at the border as part of Presid… https://t.co/WXpZnDyfA3,nytimes
2018-06-24 15:15:10,-0.3612,0.111,0.889,0.0,Japan takes on Senegal in a Group H match between 2 underdogs who pulled off upsets in their first games of this Wo… https://t.co/MNcWYoZR92,nytimes
2018-06-24 15:00:05,-0.25,0.154,0.732,0.114,"The World’s Ugliest Dog contest is actually a celebration of the dogs, many of which were rescued from shelters or… https://t.co/dwpcORBEVR",nytimes
2018-06-24 14:45:06,0.2023,0.0,0.899,0.101,"Jared Kushner, President Trump’s top adviser on the Middle East, told a Palestinian newspaper that the Palestinian… https://t.co/z4lZlGAB6B",nytimes
2018-06-24 14:37:41,0.0,0.0,1.0,0.0,"The first goal in England’s 6-1 rout of Panama was instructive, and in retrospect a preview of what was to come https://t.co/0jv7GWveWb",nytimes
2018-06-24 14:30:14,0.0,0.0,1.0,0.0,"During a visit to Nevada, President Trump delivered a message he has repeated at rallies for weeks: “We need more R… https://t.co/FE5Ytmi594",nytimes
2018-06-24 14:20:08,0.0,0.0,1.0,0.0,RT @patrickhealynyt: A Red Wave? Here’s some of what we do know: Trump voters have become a resilient force for 2018. The more he’s attacke…,nytimes
2018-06-24 14:08:13,0.3612,0.0,0.902,0.098,"RT @nytvideo: What does an election look like when democracy’s very survival is in question? To find out, we came to Turkey, where Presiden…",nytimes
2018-06-24 14:02:00,0.0,0.0,1.0,0.0,@nytimesbusiness @nytimesworld @NYTNational @NYTStyles @NYTMetro Amid shifting global terrain for the LGBTQ communi… https://t.co/zdYgVnFsUD,nytimes
2018-06-24 13:48:47,0.5423,0.0,0.816,0.184,"@NYTStyles @NYTMetro The nature of Pride has changed as well. In 2018, The Times has been telling stories of how qu… https://t.co/WJMCDn1vUf",nytimes
2018-06-24 13:39:00,-0.6808,0.228,0.772,0.0,The word “gay” was banned from The Times five years later — because of an article that upset the publisher's 82-yea… https://t.co/FGwAtPcQmL,nytimes
2018-06-24 13:35:42,0.34,0.0,0.893,0.107,"New York City’s annual Pride parade, which takes place today, got its start in 1970, a year after the Stonewall rio… https://t.co/oynpIV417d",nytimes
2018-06-24 13:30:15,-0.5994,0.17,0.83,0.0,How big a deal is a trade war with China? It depends very much on which products you are talking about. https://t.co/JuL5YbaWam,nytimes
2018-06-24 13:12:03,0.0,0.0,1.0,0.0,"RT @nytlizrobbins: Inside a New York state-regulated facility for young immigrants, some recently separated from their parents at the borde…",nytimes
2018-06-24 13:00:10,-0.3612,0.183,0.699,0.118,"A new pattern of behavior in domestic abuse cases is tied to smart home technology. Internet-connected locks, speak… https://t.co/JHPHPriX5r",nytimes
2018-06-24 12:43:20,0.0,0.0,1.0,0.0,The ABCs of L.G.B.T.Q.I.A.+ https://t.co/ztSIXxTlL8,nytimes
2018-06-24 12:30:11,0.3818,0.078,0.781,0.141,"5 years ago, the Supreme Court struck down a key part of the Voting Rights Act. Since then, it's become harder to v… https://t.co/7B6xAbFF9D",nytimes
2018-06-24 12:00:40,0.0,0.0,1.0,0.0,England vs. Panama: World Cup 2018 Live https://t.co/NJdB4CvONd,nytimes
2018-06-24 12:00:07,0.4173,0.0,0.872,0.128,"RT @abbygoodnough: She treats diabetes, rashes, strep throat - and opioid addiction. The country needs many more doctors like her. https://…",nytimes
2018-06-24 11:30:09,0.4404,0.0,0.884,0.116,"75% of Americans say immigration is good for the nation, the most to say so since at least 2001, according to a new… https://t.co/VnJwL8aZss",nytimes
2018-06-24 11:00:06,0.0,0.0,1.0,0.0,"As the numbers show, there is a stark disconnect between Trump's border rhetoric and the reality of life in border… https://t.co/HhaRSRU3Hq",nytimes
2018-06-24 10:38:32,0.4215,0.0,0.763,0.237,"A Space Force? The Idea May Have Merit, Some Say https://t.co/bJMjH70Wfz",nytimes
2018-06-24 10:36:26,0.4939,0.0,0.738,0.262,Travel Tips: 5 Tips to Enjoy a Tween- and Teen-Friendly Vacation https://t.co/lCufX0BWQ1,nytimes
2018-06-24 10:30:08,0.0,0.0,1.0,0.0,"""That’s what I do, is deals,"" President Trump said one day last month. Except that so far he has not. https://t.co/sdOOsqy3MW",nytimes
2018-06-24 10:00:13,0.128,0.0,0.923,0.077,"Trump voters have become a resilient force for the midterms. They leap to his defense, they say, because criticism… https://t.co/STaUp7dw68",nytimes
